id,approved,analysis_status,kind,month,registration_image,comparision_image,similarity,time,r_image_confidence,c_image_confidence
3618d8b4-eafa-418b-9fc0-f5c091c2a633,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,3618d8b4-eafa-418b-9fc0-f5c091c2a633_selfie.jpeg,3618d8b4-eafa-418b-9fc0-f5c091c2a633_transaction_selfie.jpeg,0.63,0.35,0.85,0.86
277f039a-efa4-4492-9741-69aef2f2fbf9,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,277f039a-efa4-4492-9741-69aef2f2fbf9_selfie.jpeg,277f039a-efa4-4492-9741-69aef2f2fbf9_transaction_selfie.jpeg,0.5,0.31,0.66,0.85
bbd99d55-fb2f-42bd-a4db-999320ad5a43,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,bbd99d55-fb2f-42bd-a4db-999320ad5a43_selfie.jpeg,bbd99d55-fb2f-42bd-a4db-999320ad5a43_transaction_selfie.jpeg,0.77,0.33,0.66,0.87
28e3b873-799d-46fc-a2da-32241c9c3960,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,28e3b873-799d-46fc-a2da-32241c9c3960_selfie.jpeg,28e3b873-799d-46fc-a2da-32241c9c3960_transaction_selfie.jpeg,0.81,0.4,0.85,0.86
0bc3bf8d-8153-4792-88d1-7e86849d6e2c,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,0bc3bf8d-8153-4792-88d1-7e86849d6e2c_selfie.jpeg,0bc3bf8d-8153-4792-88d1-7e86849d6e2c_transaction_selfie.jpeg,0.85,0.28,0.85,0.87
d615e818-0ca1-4617-8444-9bc28f857f42,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,d615e818-0ca1-4617-8444-9bc28f857f42_selfie.jpeg,d615e818-0ca1-4617-8444-9bc28f857f42_transaction_selfie.jpeg,0.71,0.31,0.86,0.87
6267cb66-7c3a-480b-bf6f-37bc609ba773,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,6267cb66-7c3a-480b-bf6f-37bc609ba773_selfie.jpeg,6267cb66-7c3a-480b-bf6f-37bc609ba773_transaction_selfie.jpeg,0.86,0.3,0.87,0.89
3dfc7a9c-ed5a-4a74-9b66-ee36a6c93d39,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,3dfc7a9c-ed5a-4a74-9b66-ee36a6c93d39_selfie.jpeg,3dfc7a9c-ed5a-4a74-9b66-ee36a6c93d39_transaction_selfie.jpeg,0.78,0.3,0.86,0.87
74ca4951-b9b1-4a9a-8d09-cd3dfbbab5c4,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,74ca4951-b9b1-4a9a-8d09-cd3dfbbab5c4_selfie.jpeg,74ca4951-b9b1-4a9a-8d09-cd3dfbbab5c4_transaction_selfie.jpeg,0.73,0.29,0.86,0.87
8d41abdd-0c7a-4e6f-b323-cbb6b00e5922,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,8d41abdd-0c7a-4e6f-b323-cbb6b00e5922_selfie.jpeg,8d41abdd-0c7a-4e6f-b323-cbb6b00e5922_transaction_selfie.jpeg,0.83,0.37,0.87,0.87
c6013eba-31b0-4183-911c-01e663f1af88,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,c6013eba-31b0-4183-911c-01e663f1af88_selfie.jpeg,c6013eba-31b0-4183-911c-01e663f1af88_transaction_selfie.jpeg,0.93,0.26,0.85,0.85
78c739b2-b00d-4633-9b0e-2fb4a6cb5bd5,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,78c739b2-b00d-4633-9b0e-2fb4a6cb5bd5_selfie.jpeg,78c739b2-b00d-4633-9b0e-2fb4a6cb5bd5_transaction_selfie.jpeg,0.75,0.27,0.86,0.87
5fe78d7d-5dff-4247-a88a-798739383a39,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,5fe78d7d-5dff-4247-a88a-798739383a39_selfie.jpeg,5fe78d7d-5dff-4247-a88a-798739383a39_transaction_selfie.jpeg,0.88,0.28,0.84,0.86
14d9c880-5d1c-426a-85b6-ac3e12390618,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,14d9c880-5d1c-426a-85b6-ac3e12390618_selfie.jpeg,14d9c880-5d1c-426a-85b6-ac3e12390618_transaction_selfie.jpeg,0.77,0.26,0.88,0.85
eaa5f4fb-5951-4c1e-8cf2-00ef04acc715,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,eaa5f4fb-5951-4c1e-8cf2-00ef04acc715_selfie.jpeg,eaa5f4fb-5951-4c1e-8cf2-00ef04acc715_transaction_selfie.jpeg,0.51,0.25,0.87,0.85
95b6a07b-ec4a-42e5-8743-158ba2c6e44d,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,95b6a07b-ec4a-42e5-8743-158ba2c6e44d_selfie.jpeg,95b6a07b-ec4a-42e5-8743-158ba2c6e44d_transaction_selfie.jpeg,0.82,0.25,0.86,0.87
3de22c4d-40aa-4f99-82c1-4621b3e0be33,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,3de22c4d-40aa-4f99-82c1-4621b3e0be33_selfie.jpeg,3de22c4d-40aa-4f99-82c1-4621b3e0be33_transaction_selfie.jpeg,0.92,0.24,0.87,0.88
bd4dff7e-1131-4dde-bdc2-d998b74053be,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,bd4dff7e-1131-4dde-bdc2-d998b74053be_selfie.jpeg,bd4dff7e-1131-4dde-bdc2-d998b74053be_transaction_selfie.jpeg,0.03,0.31,0.42,0.87
caebd12b-0727-4639-bc9f-5374b0e9a81b,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,caebd12b-0727-4639-bc9f-5374b0e9a81b_selfie.jpeg,caebd12b-0727-4639-bc9f-5374b0e9a81b_transaction_selfie.jpeg,0.62,0.26,0.84,0.86
30d0e66b-d117-4c8f-9acb-5e8cc8c21d5b,0,SUSPECTED_FRAUD,MANUAL_BY_BIOMETRIC_FACE,11,30d0e66b-d117-4c8f-9acb-5e8cc8c21d5b_selfie.jpeg,30d0e66b-d117-4c8f-9acb-5e8cc8c21d5b_transaction_selfie.jpeg,0.78,0.27,0.85,0.88
fc3362ce-6863-4a89-b741-49ea0051ebdd,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,fc3362ce-6863-4a89-b741-49ea0051ebdd_selfie.jpeg,fc3362ce-6863-4a89-b741-49ea0051ebdd_transaction_selfie.jpeg,0.8,0.36,0.87,0.86
21ffaf6b-59f4-4bb3-86a6-6a89d8d12c8b,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,21ffaf6b-59f4-4bb3-86a6-6a89d8d12c8b_selfie.jpeg,21ffaf6b-59f4-4bb3-86a6-6a89d8d12c8b_transaction_selfie.jpeg,0.74,0.29,0.85,0.88
4653bd14-065c-4e77-9080-37c1fae7e86c,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,4653bd14-065c-4e77-9080-37c1fae7e86c_selfie.jpeg,4653bd14-065c-4e77-9080-37c1fae7e86c_transaction_selfie.jpeg,0.63,0.3,0.88,0.85
865a3720-f80c-482d-8c39-2f6b3b304af3,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,865a3720-f80c-482d-8c39-2f6b3b304af3_selfie.jpeg,865a3720-f80c-482d-8c39-2f6b3b304af3_transaction_selfie.jpeg,0.81,0.31,0.88,0.87
4d420f99-5ca3-4493-b2ad-b276bade1ac1,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,4d420f99-5ca3-4493-b2ad-b276bade1ac1_selfie.jpeg,4d420f99-5ca3-4493-b2ad-b276bade1ac1_transaction_selfie.jpeg,0.62,0.35,0.79,0.86
017dd978-1526-41e9-ad69-53e164a9af01,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,017dd978-1526-41e9-ad69-53e164a9af01_selfie.jpeg,017dd978-1526-41e9-ad69-53e164a9af01_transaction_selfie.jpeg,0.77,0.33,0.86,0.87
aa705e03-885d-41ad-9401-a75c935a07a0,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,aa705e03-885d-41ad-9401-a75c935a07a0_selfie.jpeg,aa705e03-885d-41ad-9401-a75c935a07a0_transaction_selfie.jpeg,0.7,0.27,0.86,0.87
c8f80b48-4ba0-452c-8b12-1ec083e5c4e6,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,c8f80b48-4ba0-452c-8b12-1ec083e5c4e6_selfie.jpeg,c8f80b48-4ba0-452c-8b12-1ec083e5c4e6_transaction_selfie.jpeg,0.83,0.49,0.85,0.87
0de0898f-0d87-430c-bdcd-fc055e713c92,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,0de0898f-0d87-430c-bdcd-fc055e713c92_selfie.jpeg,0de0898f-0d87-430c-bdcd-fc055e713c92_transaction_selfie.jpeg,0.72,0.45,0.84,0.84
50933db5-8639-4856-9097-cf3b394ad7d4,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,50933db5-8639-4856-9097-cf3b394ad7d4_selfie.jpeg,50933db5-8639-4856-9097-cf3b394ad7d4_transaction_selfie.jpeg,0.52,0.3,0.71,0.88
81ccc705-bc7e-4fba-b4bf-7fa5114fedd4,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,81ccc705-bc7e-4fba-b4bf-7fa5114fedd4_selfie.jpeg,81ccc705-bc7e-4fba-b4bf-7fa5114fedd4_transaction_selfie.jpeg,0.83,0.66,0.87,0.87
48c9ac10-97db-4be6-87dd-4df345740af3,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,48c9ac10-97db-4be6-87dd-4df345740af3_selfie.jpeg,48c9ac10-97db-4be6-87dd-4df345740af3_transaction_selfie.jpeg,0.85,0.38,0.88,0.88
443e3794-8629-41e9-bbcd-4771d5cbc9df,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,443e3794-8629-41e9-bbcd-4771d5cbc9df_selfie.jpeg,443e3794-8629-41e9-bbcd-4771d5cbc9df_transaction_selfie.jpeg,0.45,0.39,0.53,0.87
a89f27a1-6cf4-4753-8922-f0aba1f31799,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,a89f27a1-6cf4-4753-8922-f0aba1f31799_selfie.jpeg,a89f27a1-6cf4-4753-8922-f0aba1f31799_transaction_selfie.jpeg,0.7,0.67,0.83,0.86
cef896b7-5ca4-49c2-95da-10e780530af9,0,SUSPECTED_FRAUD,MANUAL_BY_BIOMETRIC_FACE,11,cef896b7-5ca4-49c2-95da-10e780530af9_selfie.jpeg,cef896b7-5ca4-49c2-95da-10e780530af9_transaction_selfie.jpeg,0.57,0.29,0.86,0.85
44b3a98d-a477-4894-ae38-0ecce378526d,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,44b3a98d-a477-4894-ae38-0ecce378526d_selfie.jpeg,44b3a98d-a477-4894-ae38-0ecce378526d_transaction_selfie.jpeg,0.68,0.34,0.76,0.87
f37cfe64-0ef5-43a4-9c5d-c763b0d9d1cf,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,f37cfe64-0ef5-43a4-9c5d-c763b0d9d1cf_selfie.jpeg,f37cfe64-0ef5-43a4-9c5d-c763b0d9d1cf_transaction_selfie.jpeg,0.85,0.33,0.86,0.87
841a027c-47f2-474e-b892-45655d1277db,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,841a027c-47f2-474e-b892-45655d1277db_selfie.jpeg,841a027c-47f2-474e-b892-45655d1277db_transaction_selfie.jpeg,0.54,0.36,0.82,0.86
61e5b699-9b76-447d-b932-bd556b6f26f9,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,61e5b699-9b76-447d-b932-bd556b6f26f9_selfie.jpeg,61e5b699-9b76-447d-b932-bd556b6f26f9_transaction_selfie.jpeg,0.9,0.26,0.86,0.87
4aa444fe-7912-41b5-9c0b-527f89f699b7,0,SUSPECTED_FRAUD,MANUAL_BY_BIOMETRIC_FACE,12,4aa444fe-7912-41b5-9c0b-527f89f699b7_selfie.jpeg,4aa444fe-7912-41b5-9c0b-527f89f699b7_transaction_selfie.jpeg,0.14,0.34,0.78,0.86
b6955ba4-2696-42e2-88f9-f4c11f1a951f,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,b6955ba4-2696-42e2-88f9-f4c11f1a951f_selfie.jpeg,b6955ba4-2696-42e2-88f9-f4c11f1a951f_transaction_selfie.jpeg,0.74,0.3,0.83,0.86
2a9c5057-140c-4ff1-9729-3194f6b4b2fc,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,2a9c5057-140c-4ff1-9729-3194f6b4b2fc_selfie.jpeg,2a9c5057-140c-4ff1-9729-3194f6b4b2fc_transaction_selfie.jpeg,0.81,0.29,0.79,0.86
616d77c5-e44b-4e1a-976b-57cd5234004a,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,616d77c5-e44b-4e1a-976b-57cd5234004a_selfie.jpeg,616d77c5-e44b-4e1a-976b-57cd5234004a_transaction_selfie.jpeg,0.73,0.31,0.87,0.87
c1c21663-dd0b-44d8-a524-a0098a9793d2,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,c1c21663-dd0b-44d8-a524-a0098a9793d2_selfie.jpeg,c1c21663-dd0b-44d8-a524-a0098a9793d2_transaction_selfie.jpeg,0.86,0.35,0.86,0.86
3471f5ef-f3d6-4509-b874-d9c78d865cc2,0,SUSPECTED_FRAUD,MANUAL_BY_BIOMETRIC_FACE,11,3471f5ef-f3d6-4509-b874-d9c78d865cc2_selfie.jpeg,3471f5ef-f3d6-4509-b874-d9c78d865cc2_transaction_selfie.jpeg,0.42,0.3,0.86,0.85
a159cf8f-fee5-40bf-8221-7969c90056f5,0,SUSPECTED_FRAUD,MANUAL_BY_BIOMETRIC_FACE,12,a159cf8f-fee5-40bf-8221-7969c90056f5_selfie.jpeg,a159cf8f-fee5-40bf-8221-7969c90056f5_transaction_selfie.jpeg,0.17,0.31,0.77,0.88
b5ca4c27-d281-423d-afcc-8b59f96b809c,0,SUSPECTED_FRAUD,MANUAL_BY_BIOMETRIC_FACE,12,b5ca4c27-d281-423d-afcc-8b59f96b809c_selfie.jpeg,b5ca4c27-d281-423d-afcc-8b59f96b809c_transaction_selfie.jpeg,0.1,0.33,0.77,0.87
31486dfb-7045-422b-89ca-3c057921362f,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,31486dfb-7045-422b-89ca-3c057921362f_selfie.jpeg,31486dfb-7045-422b-89ca-3c057921362f_transaction_selfie.jpeg,0.91,0.32,0.86,0.86
27282e7a-9382-4adf-a43c-43718b88964e,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,27282e7a-9382-4adf-a43c-43718b88964e_selfie.jpeg,27282e7a-9382-4adf-a43c-43718b88964e_transaction_selfie.jpeg,0.62,0.3,0.87,0.85
6c792969-bba9-4677-b715-ea11a68c08eb,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,6c792969-bba9-4677-b715-ea11a68c08eb_selfie.jpeg,6c792969-bba9-4677-b715-ea11a68c08eb_transaction_selfie.jpeg,0.86,0.31,0.87,0.88
ac6b6e3f-06c9-438c-8ca1-0d59b2355268,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,ac6b6e3f-06c9-438c-8ca1-0d59b2355268_selfie.jpeg,ac6b6e3f-06c9-438c-8ca1-0d59b2355268_transaction_selfie.jpeg,0.82,0.33,0.85,0.87
6a61bb4f-7539-4280-88a3-3cce7bac5ed1,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,6a61bb4f-7539-4280-88a3-3cce7bac5ed1_selfie.jpeg,6a61bb4f-7539-4280-88a3-3cce7bac5ed1_transaction_selfie.jpeg,0.87,0.25,0.87,0.88
89c8b7c2-5438-4916-981f-6688c5e41e04,0,SUSPECTED_FRAUD,MANUAL_BY_BIOMETRIC_FACE,12,89c8b7c2-5438-4916-981f-6688c5e41e04_selfie.jpeg,89c8b7c2-5438-4916-981f-6688c5e41e04_transaction_selfie.jpeg,0.21,0.27,0.88,0.87
3c3f0b79-408e-4cab-adf2-050bb890e329,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,3c3f0b79-408e-4cab-adf2-050bb890e329_selfie.jpeg,3c3f0b79-408e-4cab-adf2-050bb890e329_transaction_selfie.jpeg,0.73,0.34,0.86,0.88
47062950-50f0-4d33-adbb-eae531be52f1,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,47062950-50f0-4d33-adbb-eae531be52f1_selfie.jpeg,47062950-50f0-4d33-adbb-eae531be52f1_transaction_selfie.jpeg,0.62,0.25,0.87,0.86
499b0368-a92e-40d3-bc56-b4b93d4d7025,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,499b0368-a92e-40d3-bc56-b4b93d4d7025_selfie.jpeg,499b0368-a92e-40d3-bc56-b4b93d4d7025_transaction_selfie.jpeg,0.87,0.33,0.88,0.88
734ec806-47a8-4f0d-a433-01e35e0daac5,0,SUSPECTED_FRAUD,MANUAL_BY_BIOMETRIC_FACE,11,734ec806-47a8-4f0d-a433-01e35e0daac5_selfie.jpeg,734ec806-47a8-4f0d-a433-01e35e0daac5_transaction_selfie.jpeg,0.26,0.26,0.81,0.85
1df22fe8-10c8-4a6b-b699-74cc2a8b99ed,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,1df22fe8-10c8-4a6b-b699-74cc2a8b99ed_selfie.jpeg,1df22fe8-10c8-4a6b-b699-74cc2a8b99ed_transaction_selfie.jpeg,0.88,0.29,0.87,0.88
8c69a3e3-e0da-4ef6-96a2-7f49ee194d4a,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,8c69a3e3-e0da-4ef6-96a2-7f49ee194d4a_selfie.jpeg,8c69a3e3-e0da-4ef6-96a2-7f49ee194d4a_transaction_selfie.jpeg,0.69,0.3,0.88,0.88
9d6c910b-9592-4bd8-876d-6e7fa789ac2d,0,SUSPECTED_FRAUD,MANUAL_BY_BIOMETRIC_FACE,12,9d6c910b-9592-4bd8-876d-6e7fa789ac2d_selfie.jpeg,9d6c910b-9592-4bd8-876d-6e7fa789ac2d_transaction_selfie.jpeg,0.15,0.66,0.47,0.87
29577b55-7897-4bc1-bab6-5607afcfe8cd,0,SUSPECTED_FRAUD,MANUAL_BY_BIOMETRIC_FACE,12,29577b55-7897-4bc1-bab6-5607afcfe8cd_selfie.jpeg,29577b55-7897-4bc1-bab6-5607afcfe8cd_transaction_selfie.jpeg,0.18,0.31,0.88,0.87
a7e23949-2a93-44d9-bdcf-9cb863618b86,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,a7e23949-2a93-44d9-bdcf-9cb863618b86_selfie.jpeg,a7e23949-2a93-44d9-bdcf-9cb863618b86_transaction_selfie.jpeg,0.5,0.35,0.85,0.87
268692cf-ccea-42f6-8886-e5e96189e0a6,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,268692cf-ccea-42f6-8886-e5e96189e0a6_selfie.jpeg,268692cf-ccea-42f6-8886-e5e96189e0a6_transaction_selfie.jpeg,0.82,0.48,0.7,0.85
4d96b875-27ea-49f8-b962-3a9d4fab3bc2,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,4d96b875-27ea-49f8-b962-3a9d4fab3bc2_selfie.jpeg,4d96b875-27ea-49f8-b962-3a9d4fab3bc2_transaction_selfie.jpeg,0.74,0.29,0.88,0.87
dddf7511-2eb7-484d-8add-5af53ecff453,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,dddf7511-2eb7-484d-8add-5af53ecff453_selfie.jpeg,dddf7511-2eb7-484d-8add-5af53ecff453_transaction_selfie.jpeg,0.83,0.33,0.82,0.84
c3f766f3-3496-493b-807b-5d66ed92780e,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,c3f766f3-3496-493b-807b-5d66ed92780e_selfie.jpeg,c3f766f3-3496-493b-807b-5d66ed92780e_transaction_selfie.jpeg,0.76,0.29,0.86,0.88
616b976d-f4e7-4504-b5cb-1b5b8291a27e,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,616b976d-f4e7-4504-b5cb-1b5b8291a27e_selfie.jpeg,616b976d-f4e7-4504-b5cb-1b5b8291a27e_transaction_selfie.jpeg,0.64,0.31,0.87,0.86
7a8cd818-7a45-46d2-ba89-a1bf40b10c76,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,7a8cd818-7a45-46d2-ba89-a1bf40b10c76_selfie.jpeg,7a8cd818-7a45-46d2-ba89-a1bf40b10c76_transaction_selfie.jpeg,0.41,0.31,0.89,0.86
eb050ee4-c249-499a-99c5-d101493dd65d,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,eb050ee4-c249-499a-99c5-d101493dd65d_selfie.jpeg,eb050ee4-c249-499a-99c5-d101493dd65d_transaction_selfie.jpeg,0.72,0.3,0.81,0.87
4853ec42-9905-4fb1-b15e-836510206071,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,4853ec42-9905-4fb1-b15e-836510206071_selfie.jpeg,4853ec42-9905-4fb1-b15e-836510206071_transaction_selfie.jpeg,0.91,0.33,0.86,0.86
5a6874be-73ab-435b-be87-9d635822ca64,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,5a6874be-73ab-435b-be87-9d635822ca64_selfie.jpeg,5a6874be-73ab-435b-be87-9d635822ca64_transaction_selfie.jpeg,0.88,0.31,0.87,0.87
e0a3f6a0-9c28-4ebb-9fdd-90dac5cd0716,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,e0a3f6a0-9c28-4ebb-9fdd-90dac5cd0716_selfie.jpeg,e0a3f6a0-9c28-4ebb-9fdd-90dac5cd0716_transaction_selfie.jpeg,0.72,0.29,0.87,0.86
79f60375-4c9a-4083-8a92-632827899b5a,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,79f60375-4c9a-4083-8a92-632827899b5a_selfie.jpeg,79f60375-4c9a-4083-8a92-632827899b5a_transaction_selfie.jpeg,0.93,0.3,0.86,0.85
ea659f36-5d98-41d3-9c79-d2254bae5dc3,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,ea659f36-5d98-41d3-9c79-d2254bae5dc3_selfie.jpeg,ea659f36-5d98-41d3-9c79-d2254bae5dc3_transaction_selfie.jpeg,0.74,1.31,0.71,0.86
2e7a75a1-f78b-4f3b-911b-0ea383169451,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,2e7a75a1-f78b-4f3b-911b-0ea383169451_selfie.jpeg,2e7a75a1-f78b-4f3b-911b-0ea383169451_transaction_selfie.jpeg,0.21,0.41,0.22,0.88
35ee2b7a-cf7a-42d5-833b-e656c1891a3d,0,SUSPECTED_FRAUD,MANUAL_BY_BIOMETRIC_FACE,11,35ee2b7a-cf7a-42d5-833b-e656c1891a3d_selfie.jpeg,35ee2b7a-cf7a-42d5-833b-e656c1891a3d_transaction_selfie.jpeg,0.35,0.3,0.82,0.86
08c86b43-4532-47e7-a141-5e7a4b61faeb,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,08c86b43-4532-47e7-a141-5e7a4b61faeb_selfie.jpeg,08c86b43-4532-47e7-a141-5e7a4b61faeb_transaction_selfie.jpeg,0.85,0.3,0.85,0.87
51a09f28-d40c-4a97-9a0e-114c18458d4f,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,51a09f28-d40c-4a97-9a0e-114c18458d4f_selfie.jpeg,51a09f28-d40c-4a97-9a0e-114c18458d4f_transaction_selfie.jpeg,0.63,0.29,0.87,0.87
a8b13111-6925-403d-87e0-b69d22b5f739,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,a8b13111-6925-403d-87e0-b69d22b5f739_selfie.jpeg,a8b13111-6925-403d-87e0-b69d22b5f739_transaction_selfie.jpeg,0.04,0.35,0.22,0.87
359b57e9-c3c9-41ee-b3f8-cdd5206843ba,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,359b57e9-c3c9-41ee-b3f8-cdd5206843ba_selfie.jpeg,359b57e9-c3c9-41ee-b3f8-cdd5206843ba_transaction_selfie.jpeg,0.92,0.29,0.86,0.88
babd254d-8bae-4f5c-8f9b-17bf3b674ef3,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,babd254d-8bae-4f5c-8f9b-17bf3b674ef3_selfie.jpeg,babd254d-8bae-4f5c-8f9b-17bf3b674ef3_transaction_selfie.jpeg,0.76,0.53,0.41,0.86
65abe4b2-13b6-4ca1-b291-b78f98c8fce5,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,65abe4b2-13b6-4ca1-b291-b78f98c8fce5_selfie.jpeg,65abe4b2-13b6-4ca1-b291-b78f98c8fce5_transaction_selfie.jpeg,0.82,0.32,0.87,0.86
03d14299-b6f2-4c84-892c-df110a86a705,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,12,03d14299-b6f2-4c84-892c-df110a86a705_selfie.jpeg,03d14299-b6f2-4c84-892c-df110a86a705_transaction_selfie.jpeg,0.75,0.36,0.86,0.87
78f841da-a123-4d3d-847c-1d33d3e62b79,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,11,78f841da-a123-4d3d-847c-1d33d3e62b79_selfie.jpeg,78f841da-a123-4d3d-847c-1d33d3e62b79_transaction_selfie.jpeg,0.79,0.32,0.87,0.86
13299617-b4b4-4926-856e-073e1fee5062,0,SUSPECTED_FRAUD,MANUAL_BY_BIOMETRIC_FACE,11,13299617-b4b4-4926-856e-073e1fee5062_selfie.jpeg,13299617-b4b4-4926-856e-073e1fee5062_transaction_selfie.jpeg,0.6,0.34,0.84,0.86
